epoch,accuracy,dice_coeff,loss,lr,mean_absolute_error,mean_io_u_110,my_haud_dist,my_iou_metric,precision_110,recall_110,val_accuracy,val_dice_coeff,val_loss,val_mean_absolute_error,val_mean_io_u_110,val_my_haud_dist,val_my_iou_metric,val_precision_110,val_recall_110
0,0.41424560546875,0.3149179518222809,0.411048948764801,0.001,0.5349408388137817,0.361419677734375,8.62600040435791,0.0,0.20714472234249115,0.3937734067440033,0.2920684814453125,0.41382285952568054,0.35170692205429077,0.7041105628013611,0.3642578125,13.653276443481445,0.0,0.26781395077705383,0.9271582961082458
1,0.6229171752929688,0.42987820506095886,0.34207218885421753,0.001,0.4448281526565552,0.361419677734375,8.106706619262695,0.0,0.4032074511051178,0.750908374786377,0.31238555908203125,0.42912471294403076,0.3425244092941284,0.6676164269447327,0.3642578125,10.138978958129883,0.0,0.27402743697166443,0.9293783903121948
2,0.6551132202148438,0.4529682993888855,0.32821887731552124,0.001,0.42417964339256287,0.361419677734375,8.29041862487793,0.0,0.43285682797431946,0.7876569032669067,0.5406875610351562,0.4923350214958191,0.3045988976955414,0.5189785957336426,0.3642578125,9.017361640930176,0.0,0.36446714401245117,0.9302495718002319
3,0.6466140747070312,0.4610271751880646,0.32338425517082214,0.001,0.4192405939102173,0.361419677734375,8.348706245422363,0.0,0.4299948215484619,0.8446377515792847,0.6031951904296875,0.5498561859130859,0.2700873017311096,0.41415947675704956,0.3642578125,10.269723892211914,0.0071428571827709675,0.40097182989120483,0.9345492124557495
4,0.6366119384765625,0.4658592641353607,0.32048505544662476,0.001,0.4168197214603424,0.361419677734375,8.357707023620605,0.0,0.42543870210647583,0.8875797986984253,0.6041030883789062,0.5608413219451904,0.26349568367004395,0.39843571186065674,0.3642578125,10.428627967834473,0.0071428571827709675,0.40195760130882263,0.9394109845161438
5,0.628509521484375,0.46845901012420654,0.31892409920692444,0.001,0.4159858226776123,0.361419677734375,8.36747932434082,0.0,0.42171511054039,0.9167033433914185,0.6036224365234375,0.5633384585380554,0.2619970142841339,0.3961455225944519,0.3642578125,10.446874618530273,0.0062500000931322575,0.4018890857696533,0.9422212243080139
6,0.6247406005859375,0.4694053828716278,0.3183569312095642,0.001,0.4158245325088501,0.361419677734375,8.360587120056152,0.0,0.420306921005249,0.9333571791648865,0.6036834716796875,0.5642422437667847,0.26145514845848083,0.3957561254501343,0.3642578125,10.459222793579102,0.05000000074505806,0.4022673964500427,0.9462960958480835
7,0.6221542358398438,0.4705662131309509,0.3176599144935608,0.001,0.41503119468688965,0.361419677734375,8.313742637634277,0.0,0.41899406909942627,0.9394956827163696,0.60369873046875,0.5646436214447021,0.2612144649028778,0.3957366347312927,0.3642578125,10.470730781555176,0.008333333767950535,0.40237265825271606,0.9474483132362366
8,0.6211395263671875,0.4721256494522095,0.31672441959381104,0.001,0.41376006603240967,0.361419677734375,8.315360069274902,0.0,0.4185944199562073,0.9434045553207397,0.603668212890625,0.5648186206817627,0.2611084580421448,0.395821213722229,0.3642578125,10.47704792022705,0.008333333767950535,0.4024093449115753,0.9481227397918701
9,0.6225662231445312,0.47258225083351135,0.31645140051841736,0.001,0.4132874011993408,0.361419677734375,8.314629554748535,0.0,0.41980987787246704,0.9470105767250061,0.6036224365234375,0.5648720860481262,0.2610771656036377,0.3959140181541443,0.3642578125,10.478743553161621,0.009999999776482582,0.40244337916374207,0.9488815069198608
10,0.6222915649414062,0.47318780422210693,0.3160865306854248,0.001,0.4125816226005554,0.361419677734375,8.305238723754883,0.0,0.41964513063430786,0.9472858309745789,0.603546142578125,0.5648598670959473,0.261084645986557,0.3959888815879822,0.3642578125,10.47728443145752,0.008333333767950535,0.40244656801223755,0.949499785900116
11,0.6266021728515625,0.4748084247112274,0.3151145875453949,0.001,0.411004900932312,0.361419677734375,8.33858871459961,0.0,0.42275187373161316,0.9501211047172546,0.6035614013671875,0.5648191571235657,0.2611084282398224,0.396045446395874,0.3642578125,10.474024772644043,0.009999999776482582,0.40250957012176514,0.9501461386680603
12,0.6261215209960938,0.474852055311203,0.31508868932724,0.001,0.4106493592262268,0.361419677734375,8.333269119262695,0.0,0.4222355782985687,0.9473684430122375,0.6034317016601562,0.5647689700126648,0.2611388564109802,0.39607352018356323,0.3642578125,10.470508575439453,0.008333333767950535,0.40242117643356323,0.9500617980957031
13,0.6308059692382812,0.4763326048851013,0.31420114636421204,0.001,0.4091261625289917,0.361419677734375,8.324185371398926,0.0,0.4252389073371887,0.9443680047988892,0.6033706665039062,0.5646985173225403,0.2611810564994812,0.3960708975791931,0.3642578125,10.465617179870605,0.009999999776482582,0.4023619294166565,0.9498088955879211
14,0.6330032348632812,0.4769833981990814,0.31380993127822876,0.001,0.40843236446380615,0.361419677734375,8.318763732910156,0.0,0.42648619413375854,0.9402114152908325,0.603424072265625,0.5645833015441895,0.2612497806549072,0.3960324823856354,0.3642578125,10.459105491638184,0.012500000186264515,0.4023745357990265,0.9495559930801392
15,0.6363372802734375,0.4778822958469391,0.31327059864997864,0.001,0.40746814012527466,0.361419677734375,8.316649436950684,0.0,0.4287133514881134,0.9384772181510925,0.6034393310546875,0.564400315284729,0.2613601088523865,0.3959389328956604,0.3642578125,10.450708389282227,0.0055555556900799274,0.40233761072158813,0.9489939212799072
16,0.6380233764648438,0.4791814684867859,0.3124917447566986,0.001,0.4060846269130707,0.361419677734375,8.218223571777344,0.0,0.42973795533180237,0.9358346462249756,0.603485107421875,0.564132571220398,0.2615204155445099,0.39579010009765625,0.3642578125,10.440176963806152,0.004545454401522875,0.4023128151893616,0.9483475685119629
17,0.6423797607421875,0.47928088903427124,0.31243136525154114,0.001,0.4056468605995178,0.361419677734375,8.189181327819824,0.0,0.4323141276836395,0.9270810484886169,0.6036605834960938,0.5637869238853455,0.2617272436618805,0.3956434726715088,0.3642578125,10.428059577941895,0.004166666883975267,0.4023998975753784,0.9480665326118469
18,0.64593505859375,0.48106294870376587,0.311362624168396,0.001,0.4038509726524353,0.361419677734375,8.145648956298828,0.0,0.435090035200119,0.929943859577179,0.6041641235351562,0.5633925199508667,0.26196375489234924,0.39554131031036377,0.3642578125,10.420167922973633,0.0055555556900799274,0.4026588201522827,0.9473639726638794
