epoch,accuracy,dice_coeff,loss,lr,mean_absolute_error,mean_io_u_120,my_haud_dist,my_iou_metric,precision_120,recall_120,val_accuracy,val_dice_coeff,val_loss,val_mean_absolute_error,val_mean_io_u_120,val_my_haud_dist,val_my_iou_metric,val_precision_120,val_recall_120
0,0.38323974609375,0.2826603353023529,0.43040451407432556,0.001,0.5577998757362366,0.361419677734375,9.178942680358887,0.0,0.1521630436182022,0.26800262928009033,0.31647491455078125,0.432012140750885,0.3407924175262451,0.5828567743301392,0.3642578125,9.50122356414795,0.0,0.27825087308883667,0.9522257447242737
1,0.6210556030273438,0.4142366051673889,0.35145777463912964,0.001,0.4562233090400696,0.361419677734375,8.002184867858887,0.0,0.3994876742362976,0.7297952175140381,0.5997390747070312,0.552498996257782,0.2685011029243469,0.41535142064094543,0.3642578125,10.196693420410156,0.0024999999441206455,0.40108299255371094,0.9616681933403015
2,0.65399169921875,0.455981969833374,0.326410710811615,0.001,0.4226973056793213,0.361419677734375,8.143068313598633,0.0,0.4331357479095459,0.8045584559440613,0.6007919311523438,0.563786506652832,0.2617272734642029,0.40204450488090515,0.3642578125,10.43427848815918,0.0035714285913854837,0.4019216001033783,0.9639725685119629
3,0.6456680297851562,0.46307557821273804,0.32215410470962524,0.001,0.4184904098510742,0.361419677734375,8.302529335021973,0.0,0.42856132984161377,0.8351684808731079,0.6006088256835938,0.5652884244918823,0.26082634925842285,0.4007280468940735,0.3642578125,10.465280532836914,0.008333333767950535,0.4017648994922638,0.9634386301040649
4,0.6344833374023438,0.4656512439250946,0.3206098675727844,0.001,0.4173875153064728,0.361419677734375,8.323135375976562,0.0,0.4228745698928833,0.8739539980888367,0.60015869140625,0.5656804442405701,0.26059237122535706,0.40034425258636475,0.3642578125,10.479491233825684,0.0071428571827709675,0.40143880248069763,0.9628484845161438
5,0.6247100830078125,0.4668749272823334,0.31987524032592773,0.001,0.4170175790786743,0.361419677734375,8.308357238769531,0.0,0.41845250129699707,0.90839022397995,0.5996551513671875,0.565812885761261,0.2605126202106476,0.4001500606536865,0.3642578125,10.486637115478516,0.012500000186264515,0.4010707139968872,0.9621459245681763
6,0.6193466186523438,0.4675227701663971,0.31948626041412354,0.001,0.41689082980155945,0.361419677734375,8.358163833618164,0.0,0.4165179431438446,0.9315128922462463,0.5993728637695312,0.5658729672431946,0.26047584414482117,0.4000289738178253,0.3642578125,10.49160099029541,0.01666666753590107,0.4008319079875946,0.9613590240478516
7,0.6175308227539062,0.4692053198814392,0.3184766173362732,0.001,0.41576826572418213,0.361419677734375,8.293536186218262,0.0,0.4161594808101654,0.9429916143417358,0.5994491577148438,0.565912127494812,0.2604523301124573,0.39994484186172485,0.3642578125,10.49528980255127,0.02500000037252903,0.4008510112762451,0.9610217809677124
8,0.6147918701171875,0.46929264068603516,0.3184250593185425,0.001,0.415859192609787,0.361419677734375,8.286643981933594,0.0,0.4148181080818176,0.9492127299308777,0.5995330810546875,0.565935492515564,0.26043790578842163,0.3999004662036896,0.3642578125,10.498025894165039,0.01666666753590107,0.4008980393409729,0.9609655737876892
9,0.6149368286132812,0.4702085256576538,0.31787413358688354,0.001,0.4151214063167572,0.361419677734375,8.295880317687988,0.0,0.4152657091617584,0.9539749026298523,0.5995635986328125,0.5659387111663818,0.2604369819164276,0.3998996913433075,0.3642578125,10.498291015625,0.012500000186264515,0.4009145200252533,0.9609375
10,0.6139984130859375,0.47062060236930847,0.31762710213661194,0.001,0.4146634042263031,0.361419677734375,8.223895072937012,0.0,0.4147891402244568,0.9557916522026062,0.5995941162109375,0.5659209489822388,0.26044762134552,0.39993032813072205,0.3642578125,10.49793815612793,0.012500000186264515,0.4009495973587036,0.9611341953277588
11,0.6142349243164062,0.47101786732673645,0.3173898756504059,0.001,0.4142458736896515,0.361419677734375,8.268521308898926,0.0,0.4151233732700348,0.9582415819168091,0.5995407104492188,0.5658789277076721,0.26047223806381226,0.3999902904033661,0.3642578125,10.497121810913086,0.008333333767950535,0.40093526244163513,0.9613590240478516
