epoch,accuracy,dice_coeff,loss,lr,mean_absolute_error,mean_io_u_70,my_haud_dist,my_iou_metric,precision_70,recall_70,val_accuracy,val_dice_coeff,val_loss,val_mean_absolute_error,val_mean_io_u_70,val_my_haud_dist,val_my_iou_metric,val_precision_70,val_recall_70
0,0.41564178466796875,0.3060230016708374,0.41638728976249695,0.001,0.5404505729675293,0.361419677734375,9.040728569030762,0.0,0.1970324069261551,0.3604106903076172,0.416168212890625,0.14013050496578217,0.5159221887588501,0.5822944045066833,0.3642578125,11.07691478729248,0.0,0.0890878438949585,0.12471897155046463
1,0.6030502319335938,0.43117573857307434,0.34129390120506287,0.001,0.4446379542350769,0.361419677734375,8.147147178649902,0.0,0.39052584767341614,0.7708929777145386,0.640472412109375,0.4123704731464386,0.3525773584842682,0.43306368589401245,0.3642578125,8.338122367858887,0.0,0.3992597162723541,0.6426483988761902
2,0.6253890991210938,0.4554983377456665,0.3267006576061249,0.001,0.4266837239265442,0.361419677734375,8.243861198425293,0.0,0.4173835515975952,0.8881579041481018,0.6084213256835938,0.543693482875824,0.2737841010093689,0.39267498254776,0.3642578125,9.958098411560059,0.0017241379246115685,0.4040241539478302,0.9310926198959351
3,0.62237548828125,0.4630025327205658,0.32219767570495605,0.001,0.42117491364479065,0.361419677734375,8.313641548156738,0.0,0.4178540110588074,0.9219059944152832,0.610382080078125,0.5601578950881958,0.26390498876571655,0.3912811875343323,0.3642578125,10.386211395263672,0.0071428571827709675,0.40611889958381653,0.9411814212799072
4,0.6204910278320312,0.46551525592803955,0.32069116830825806,0.001,0.4192730188369751,0.361419677734375,8.33825397491455,0.0,0.4177064597606659,0.9371834397315979,0.6083831787109375,0.5634285807609558,0.26194339990615845,0.3916393220424652,0.3642578125,10.420106887817383,0.009999999776482582,0.4051514267921448,0.9450876712799072
5,0.6195831298828125,0.46741971373558044,0.31954893469810486,0.001,0.41771185398101807,0.361419677734375,8.330392837524414,0.0,0.41750580072402954,0.9427438974380493,0.6080703735351562,0.5641912817955017,0.26148566603660583,0.39242851734161377,0.3642578125,10.429604530334473,0.009999999776482582,0.40525034070014954,0.9487690925598145
6,0.62060546875,0.4689093828201294,0.31865453720092773,0.001,0.4164047837257385,0.361419677734375,8.352806091308594,0.0,0.41830265522003174,0.9443129301071167,0.6073989868164062,0.5642068386077881,0.2614753544330597,0.3932143449783325,0.3642578125,10.42931079864502,0.012500000186264515,0.40479761362075806,0.9484599828720093
7,0.6200103759765625,0.4700406789779663,0.31797561049461365,0.001,0.4152601957321167,0.361419677734375,8.372211456298828,0.0,0.4176161289215088,0.9403490424156189,0.606048583984375,0.5639380216598511,0.2616376280784607,0.39388757944107056,0.3642578125,10.42711067199707,0.0062500000931322575,0.4039308726787567,0.9483475685119629
8,0.6218948364257812,0.47119882702827454,0.3172808289527893,0.001,0.4142368733882904,0.361419677734375,8.352677345275879,0.0,0.41939494013786316,0.9475060701370239,0.6054534912109375,0.563554048538208,0.2618677020072937,0.39440640807151794,0.3642578125,10.424219131469727,0.008333333767950535,0.40353330969810486,0.9480946660041809
9,0.6215133666992188,0.471591591835022,0.31704485416412354,0.001,0.41369956731796265,0.361419677734375,8.356324195861816,0.0,0.4190646708011627,0.9464600086212158,0.6050491333007812,0.5631157755851746,0.2621307075023651,0.3947875201702118,0.3642578125,10.421518325805664,0.004545454401522875,0.40324297547340393,0.9476730823516846
