epoch,accuracy,dice_coeff,loss,lr,mean_absolute_error,mean_io_u_30,my_haud_dist,my_iou_metric,precision_30,recall_30,val_accuracy,val_dice_coeff,val_loss,val_mean_absolute_error,val_mean_io_u_30,val_my_haud_dist,val_my_iou_metric,val_precision_30,val_recall_30
0,0.3899078369140625,0.27277031540870667,0.4363386034965515,0.001,0.5633938312530518,0.361419677734375,9.302908897399902,0.0,0.13443689048290253,0.22087645530700684,0.6484451293945312,0.3843141496181488,0.36941272020339966,0.36872512102127075,0.3642578125,8.36397933959961,0.0,0.323108047246933,0.2693626284599304
1,0.5811843872070312,0.3946549892425537,0.3632069528102875,0.001,0.46926477551460266,0.361419677734375,7.790107727050781,0.0,0.3507595956325531,0.6006110906600952,0.5984344482421875,0.5246138572692871,0.2852323353290558,0.39474624395370483,0.3642578125,9.628581047058105,0.0031250000465661287,0.399009644985199,0.9465489983558655
2,0.6525955200195312,0.45037633180618286,0.32977354526519775,0.001,0.4266102910041809,0.361419677734375,8.163989067077637,0.0,0.4286312162876129,0.7610658407211304,0.5994110107421875,0.5501839518547058,0.26988980174064636,0.3982466459274292,0.3642578125,10.043618202209473,0.004545454401522875,0.4005126655101776,0.9572279453277588
3,0.6267471313476562,0.46178752183914185,0.32292863726615906,0.001,0.421053022146225,0.361419677734375,8.201723098754883,0.0,0.4200083911418915,0.9102069735527039,0.5990676879882812,0.5587498545646667,0.26475048065185547,0.39939698576927185,0.3642578125,10.36943244934082,0.0055555556900799274,0.40053698420524597,0.9600663185119629
4,0.6175994873046875,0.4658665657043457,0.3204802870750427,0.001,0.41888657212257385,0.361419677734375,8.22016716003418,0.0,0.4163452386856079,0.9448909759521484,0.5983505249023438,0.5622149705886841,0.26267167925834656,0.4003053903579712,0.3642578125,10.517143249511719,0.0055555556900799274,0.40022924542427063,0.9616681933403015
5,0.6138153076171875,0.46688953042030334,0.31986701488494873,0.001,0.4183136820793152,0.361419677734375,8.210379600524902,0.0,0.414713054895401,0.9563697576522827,0.5980300903320312,0.5636469125747681,0.26181116700172424,0.4010221064090729,0.3642578125,10.542444229125977,0.009999999776482582,0.4001867473125458,0.9635229110717773
6,0.6138916015625,0.4680599868297577,0.31916341185569763,0.001,0.4172179400920868,0.361419677734375,8.239113807678223,0.0,0.41481542587280273,0.9570854306221008,0.5976715087890625,0.5642114877700806,0.26147374510765076,0.4014739692211151,0.3642578125,10.550859451293945,0.009999999776482582,0.40001165866851807,0.9640569090843201
7,0.6147079467773438,0.4695154130458832,0.31829074025154114,0.001,0.41581496596336365,0.361419677734375,8.215060234069824,0.0,0.41542848944664,0.9582140445709229,0.5975799560546875,0.564414918422699,0.26135167479515076,0.4017389416694641,0.3642578125,10.553176879882812,0.008333333767950535,0.40001165866851807,0.9647313356399536
8,0.6158676147460938,0.4700543284416199,0.3179674744606018,0.001,0.41513195633888245,0.361419677734375,8.215084075927734,0.0,0.415974497795105,0.9553512334823608,0.5974197387695312,0.5644420981407166,0.2613343596458435,0.4018598198890686,0.3642578125,10.552694320678711,0.02500000037252903,0.3999324440956116,0.9649561643600464
9,0.6182708740234375,0.47190719842910767,0.3168562352657318,0.001,0.41345542669296265,0.361419677734375,8.260091781616211,0.0,0.41777846217155457,0.9585168361663818,0.5974502563476562,0.5643568634986877,0.2613860070705414,0.4018932282924652,0.3642578125,10.548630714416504,0.01666666753590107,0.3999464213848114,0.9648999571800232
