epoch,accuracy,dice_coeff,loss,lr,mean_absolute_error,mean_io_u_50,my_haud_dist,my_iou_metric,precision_50,recall_50,val_accuracy,val_dice_coeff,val_loss,val_mean_absolute_error,val_mean_io_u_50,val_my_haud_dist,val_my_iou_metric,val_precision_50,val_recall_50
0,0.4744110107421875,0.3450821042060852,0.39295145869255066,0.001,0.5094555616378784,0.361419677734375,8.368557929992676,0.0,0.2459666132926941,0.4339352548122406,0.5848236083984375,0.5085367560386658,0.29487690329551697,0.39539486169815063,0.3642578125,9.194906234741211,0.0,0.3898519277572632,0.9366569519042969
1,0.5860824584960938,0.43357428908348083,0.33985620737075806,0.001,0.4454015791416168,0.361419677734375,8.255730628967285,0.0,0.38743263483047485,0.8491246700286865,0.5938262939453125,0.5484938621520996,0.2709043025970459,0.40434715151786804,0.3642578125,10.143244743347168,0.0055555556900799274,0.39914536476135254,0.9817333817481995
2,0.59735107421875,0.4538382291793823,0.32769760489463806,0.001,0.4302632808685303,0.361419677734375,8.139857292175293,0.0,0.40449202060699463,0.9587646126747131,0.5941085815429688,0.5583142042160034,0.2650112211704254,0.40466055274009705,0.3642578125,10.335065841674805,0.0031250000465661287,0.39930036664009094,0.9815647602081299
3,0.5993804931640625,0.460246205329895,0.3238525092601776,0.001,0.42452317476272583,0.361419677734375,8.206977844238281,0.0,0.4069828987121582,0.9744824767112732,0.5945281982421875,0.5615699887275696,0.2630579471588135,0.40439945459365845,0.3642578125,10.401015281677246,0.0033333334140479565,0.3993743062019348,0.9794008731842041
4,0.6064910888671875,0.46378955245018005,0.3217262029647827,0.001,0.42137688398361206,0.361419677734375,8.13725471496582,0.0,0.4116925001144409,0.9785289764404297,0.594879150390625,0.5629003643989563,0.26226022839546204,0.40413880348205566,0.3642578125,10.413536071777344,0.004999999888241291,0.39953887462615967,0.9788388013839722
5,0.609375,0.46530449390411377,0.32081663608551025,0.001,0.41991671919822693,0.361419677734375,8.165904998779297,0.0,0.4126635491847992,0.9671603441238403,0.595001220703125,0.5635112524032593,0.26189398765563965,0.40387824177742004,0.3642578125,10.41109848022461,0.0027777778450399637,0.3995453715324402,0.9780238270759583
6,0.61505126953125,0.4661121964454651,0.32033297419548035,0.001,0.41913092136383057,0.361419677734375,8.183920860290527,0.0,0.4154275357723236,0.955158531665802,0.5952911376953125,0.5637970566749573,0.2617221772670746,0.40361279249191284,0.3642578125,10.40456771850586,0.0023809524718672037,0.399634450674057,0.9769840240478516
7,0.6177749633789062,0.4671516716480255,0.3197095990180969,0.001,0.4183007776737213,0.361419677734375,8.239300727844238,0.0,0.41705116629600525,0.9529563784599304,0.5955123901367188,0.5639237761497498,0.2616459131240845,0.40334004163742065,0.3642578125,10.396793365478516,0.0020833334419876337,0.39969852566719055,0.9761409759521484
8,0.620025634765625,0.46815142035484314,0.31910932064056396,0.001,0.4174858033657074,0.361419677734375,8.257928848266602,0.0,0.41864871978759766,0.9544979333877563,0.5957183837890625,0.5639380812644958,0.2616376280784607,0.4031010866165161,0.3642578125,10.38910961151123,0.0033333334140479565,0.399781197309494,0.9756351113319397
9,0.6197357177734375,0.4692625105381012,0.3184431195259094,0.001,0.41663333773612976,0.361419677734375,8.25418472290039,0.0,0.4189302623271942,0.9611594080924988,0.5958938598632812,0.5638641119003296,0.26168084144592285,0.40287914872169495,0.3642578125,10.380980491638184,0.0033333334140479565,0.39986175298690796,0.9753260016441345
