epoch,accuracy,dice_coeff,loss,lr,mean_absolute_error,mean_io_u_40,my_haud_dist,my_iou_metric,precision_40,recall_40,val_accuracy,val_dice_coeff,val_loss,val_mean_absolute_error,val_mean_io_u_40,val_my_haud_dist,val_my_iou_metric,val_precision_40,val_recall_40
0,0.617584228515625,0.41194671392440796,0.35283151268959045,0.001,0.45476821064949036,0.361419677734375,8.21511173248291,0.0,0.3888208270072937,0.6640607714653015,0.5775680541992188,0.5501314401626587,0.26992055773735046,0.42322617769241333,0.36633819341659546,10.549453735351562,0.0062500000931322575,0.38895687460899353,0.9737803339958191
1,0.6572723388671875,0.45996716618537903,0.32402023673057556,0.001,0.41852784156799316,0.361419677734375,8.135438919067383,0.0,0.4352686107158661,0.7953644394874573,0.57977294921875,0.5530741214752197,0.26815512776374817,0.42058807611465454,0.3670117259025574,10.584492683410645,0.004545454401522875,0.3901485204696655,0.972937285900116
2,0.6371917724609375,0.4680940806865692,0.31914445757865906,0.001,0.4145849049091339,0.361419677734375,8.231119155883789,0.0,0.42593032121658325,0.888488233089447,0.5816802978515625,0.5546592473983765,0.26720431447029114,0.41868263483047485,0.3676568269729614,10.594077110290527,0.004166666883975267,0.39124342799186707,0.9728529453277588
3,0.6245956420898438,0.470295786857605,0.3178228735923767,0.001,0.4141789972782135,0.361419677734375,8.269627571105957,0.0,0.42010101675987244,0.9318707585334778,0.5832977294921875,0.5557677745819092,0.2665398418903351,0.4169279932975769,0.36744600534439087,10.592342376708984,0.0029411765281111,0.3921635150909424,0.9726281762123108
4,0.6211776733398438,0.4730243682861328,0.3161850571632385,0.001,0.41262200474739075,0.361419677734375,8.316081047058105,0.0,0.4187450408935547,0.9451387524604797,0.5846176147460938,0.5564025640487671,0.2661588788032532,0.4155799150466919,0.367205411195755,10.588869094848633,0.0027777778450399637,0.39293864369392395,0.9726843237876892
5,0.6220932006835938,0.47470811009407043,0.31517544388771057,0.001,0.411275714635849,0.361419677734375,8.322651863098145,0.0,0.4197898209095001,0.9511946439743042,0.585601806640625,0.5567565560340881,0.2659456133842468,0.4144798219203949,0.36716869473457336,10.57947826385498,0.0029411765281111,0.3935125172138214,0.97265625
6,0.6251068115234375,0.4763338565826416,0.31420060992240906,0.001,0.4096510112285614,0.361419677734375,8.358137130737305,0.0,0.4218120574951172,0.9511671662330627,0.5865478515625,0.5569234490394592,0.2658461928367615,0.4135510325431824,0.3677492141723633,10.550904273986816,0.0023809524718672037,0.39400532841682434,0.9719255566596985
7,0.626373291015625,0.4783228933811188,0.3130060136318207,0.001,0.4077162444591522,0.361419677734375,8.313382148742676,0.0,0.4225226044654846,0.9490475654602051,0.5869140625,0.5568286776542664,0.2659030556678772,0.41294872760772705,0.36742913722991943,10.539259910583496,0.0023809524718672037,0.3941460847854614,0.9710544347763062
8,0.6289825439453125,0.4796677529811859,0.31219959259033203,0.001,0.4060799479484558,0.361419677734375,8.302127838134766,0.0,0.42431214451789856,0.9492127299308777,0.5875015258789062,0.5567076802253723,0.2659757733345032,0.4122914969921112,0.36697325110435486,10.532013893127441,0.0018518518190830946,0.394413024187088,0.9701270461082458
9,0.6311111450195312,0.48092639446258545,0.3114442825317383,0.001,0.40483900904655457,0.361419677734375,8.29162311553955,0.0,0.4257591962814331,0.9489924907684326,0.5880813598632812,0.5566108822822571,0.26603344082832336,0.4115370810031891,0.3659830093383789,10.527425765991211,0.0016666667070239782,0.39470523595809937,0.9695368409156799
