epoch,accuracy,dice_coeff,loss,lr,mean_absolute_error,mean_io_u_10,my_haud_dist,my_iou_metric,precision_10,recall_10,val_accuracy,val_dice_coeff,val_loss,val_mean_absolute_error,val_mean_io_u_10,val_my_haud_dist,val_my_iou_metric,val_precision_10,val_recall_10
0,0.45684814453125,0.32681018114089966,0.40391483902931213,0.001,0.5220242142677307,0.361419677734375,9.22291088104248,0.0,0.22392384707927704,0.38920390605926514,0.5990142822265625,0.5533503293991089,0.2679900527000427,0.40623193979263306,0.3642578125,10.356361389160156,0.0,0.39851728081703186,0.9366007447242737
1,0.6367111206054688,0.44501641392707825,0.3329903483390808,0.001,0.43064558506011963,0.361419677734375,8.01603889465332,0.0,0.41610559821128845,0.770645260810852,0.5974349975585938,0.5643141865730286,0.26141083240509033,0.40080830454826355,0.3642578125,10.433695793151855,0.0024999999441206455,0.400234580039978,0.968497097492218
2,0.6135787963867188,0.46149545907974243,0.3231026232242584,0.001,0.422357439994812,0.361419677734375,8.117510795593262,0.0,0.4132491648197174,0.9389451742172241,0.59954833984375,0.5664398074150085,0.26013585925102234,0.39970070123672485,0.3642578125,10.506878852844238,0.004166666883975267,0.40160882472991943,0.9695087671279907
3,0.6122894287109375,0.4652795195579529,0.32083186507225037,0.001,0.42029866576194763,0.361419677734375,8.185623168945312,0.0,0.41397735476493835,0.959755539894104,0.600738525390625,0.5669630765914917,0.2598225176334381,0.39863431453704834,0.3642578125,10.525885581970215,0.0062500000931322575,0.40221402049064636,0.9679631590843201
4,0.6141891479492188,0.46640393137931824,0.32015764713287354,0.001,0.41942620277404785,0.361419677734375,8.201921463012695,0.0,0.41539832949638367,0.9623981714248657,0.6016921997070312,0.5671334862709045,0.2597198784351349,0.39783722162246704,0.3642578125,10.516464233398438,0.0071428571827709675,0.4027155041694641,0.9668952226638794
5,0.6166152954101562,0.4685470163822174,0.3188711404800415,0.001,0.41751399636268616,0.361419677734375,8.214247703552246,0.0,0.41692423820495605,0.9617099761962891,0.6022415161132812,0.5671724081039429,0.259696900844574,0.39723992347717285,0.3642578125,10.49699878692627,0.0055555556900799274,0.40293237566947937,0.965377688407898
6,0.6173858642578125,0.46988093852996826,0.31807172298431396,0.001,0.41606324911117554,0.361419677734375,8.218514442443848,0.0,0.41700291633605957,0.9558191895484924,0.6023406982421875,0.5671182870864868,0.259728342294693,0.39675143361091614,0.3642578125,10.474383354187012,0.0055555556900799274,0.4029163718223572,0.9644222259521484
7,0.6199874877929688,0.4709046185016632,0.3174583613872528,0.001,0.41482090950012207,0.361419677734375,8.208718299865723,0.0,0.4183771014213562,0.9510570168495178,0.6023788452148438,0.5669751167297363,0.2598150372505188,0.3962455689907074,0.3642578125,10.472527503967285,0.009999999776482582,0.4029081165790558,0.9640287756919861
8,0.6211166381835938,0.47162169218063354,0.31702667474746704,0.001,0.4140169620513916,0.361419677734375,8.211265563964844,0.0,0.41892170906066895,0.9481667280197144,0.6023941040039062,0.5667960047721863,0.25992223620414734,0.3957566022872925,0.3642578125,10.470427513122559,0.008333333767950535,0.40290844440460205,0.9639163613319397
9,0.622650146484375,0.47314807772636414,0.31611111760139465,0.001,0.41245463490486145,0.361419677734375,8.286267280578613,0.0,0.4196721315383911,0.9442853927612305,0.6023941040039062,0.5666236877441406,0.2600252628326416,0.39534154534339905,0.3642578125,10.468070983886719,0.008333333767950535,0.4028993248939514,0.9638039469718933
