epoch,accuracy,dice_coeff,loss,lr,mean_absolute_error,mean_io_u_100,my_haud_dist,my_iou_metric,precision_100,recall_100,val_accuracy,val_dice_coeff,val_loss,val_mean_absolute_error,val_mean_io_u_100,val_my_haud_dist,val_my_iou_metric,val_precision_100,val_recall_100
0,0.635589599609375,0.4122062623500824,0.3526763617992401,0.001,0.45178061723709106,0.361419677734375,8.029040336608887,0.0,0.39878571033477783,0.6201552748680115,0.5716018676757812,0.5427374243736267,0.2743573784828186,0.4419184625148773,0.3642578125,10.291464805603027,0.0,0.3872312009334564,0.9923561215400696
1,0.6560211181640625,0.45265498757362366,0.32840725779533386,0.001,0.42261093854904175,0.361419677734375,8.046862602233887,0.0,0.43339720368385315,0.7843812108039856,0.5850601196289062,0.5562111139297485,0.26627346873283386,0.41194799542427063,0.3642578125,10.322278022766113,0.0062500000931322575,0.3940807282924652,0.9829979538917542
2,0.6273880004882812,0.46479281783103943,0.32112401723861694,0.001,0.41880470514297485,0.361419677734375,8.113595008850098,0.0,0.42161715030670166,0.9262276887893677,0.5905303955078125,0.5575658082962036,0.26546069979667664,0.4051586985588074,0.3642578125,10.301325798034668,0.004166666883975267,0.39691296219825745,0.9784734845161438
3,0.615875244140625,0.467092901468277,0.31974494457244873,0.001,0.41839319467544556,0.361419677734375,8.188639640808105,0.0,0.4157269597053528,0.9519103765487671,0.5921401977539062,0.5594931840896606,0.26430442929267883,0.40411561727523804,0.3642578125,10.356205940246582,0.0062500000931322575,0.397582083940506,0.9750168323516846
4,0.6152877807617188,0.46832823753356934,0.3190026581287384,0.001,0.4176923334598541,0.361419677734375,8.191205024719238,0.0,0.41612622141838074,0.962618350982666,0.5929718017578125,0.5612685084342957,0.26323792338371277,0.4044559895992279,0.3642578125,10.409686088562012,0.0071428571827709675,0.3980723023414612,0.9749325513839722
5,0.6164779663085938,0.4702379107475281,0.3178565502166748,0.001,0.4158068001270294,0.361419677734375,8.229222297668457,0.0,0.41674530506134033,0.9604712724685669,0.5933990478515625,0.5622733235359192,0.26263517141342163,0.404671311378479,0.3642578125,10.45258903503418,0.009999999776482582,0.3983282446861267,0.9749325513839722
6,0.6203765869140625,0.47124558687210083,0.317253053188324,0.001,0.41449296474456787,0.361419677734375,8.239338874816895,0.0,0.418924480676651,0.9551035165786743,0.5937042236328125,0.5626598596572876,0.2624046504497528,0.40459364652633667,0.3642578125,10.466806411743164,0.01666666753590107,0.3984972834587097,0.9747639298439026
7,0.625091552734375,0.47237780690193176,0.3165739178657532,0.001,0.4130396246910095,0.361419677734375,8.275314331054688,0.0,0.42148739099502563,0.9466527104377747,0.5939483642578125,0.5626310110092163,0.2624208629131317,0.4042278528213501,0.3642578125,10.459771156311035,0.01666666753590107,0.39862287044525146,0.9745110273361206
8,0.6285781860351562,0.4733366072177887,0.31599730253219604,0.001,0.4118426442146301,0.361419677734375,8.25818157196045,0.0,0.42353159189224243,0.9418355226516724,0.5941238403320312,0.5622272491455078,0.2626640796661377,0.40358689427375793,0.3642578125,10.432068824768066,0.02500000037252903,0.39870965480804443,0.9742861986160278
9,0.62908935546875,0.47422921657562256,0.31546249985694885,0.001,0.41098323464393616,0.361419677734375,8.231735229492188,0.0,0.42395851016044617,0.9429365992546082,0.5944290161132812,0.5614040493965149,0.2631572484970093,0.40261977910995483,0.3642578125,10.3792142868042,0.01666666753590107,0.398888498544693,0.9742299914360046
10,0.6310653686523438,0.47633635997772217,0.31419846415519714,0.001,0.4092577397823334,0.361419677734375,8.213306427001953,0.0,0.4255179464817047,0.9458544254302979,0.5944976806640625,0.5601205825805664,0.2639276683330536,0.40133336186408997,0.3642578125,10.324714660644531,0.01666666753590107,0.39888790249824524,0.9737241268157959
11,0.6303939819335938,0.478238046169281,0.31305697560310364,0.001,0.4077568054199219,0.361419677734375,8.253520965576172,0.0,0.4253612756729126,0.9504238963127136,0.5945053100585938,0.5584462881088257,0.2649315893650055,0.3998333811759949,0.3642578125,10.270297050476074,0.02500000037252903,0.3988901674747467,0.9736960530281067
12,0.6302871704101562,0.47938454151153564,0.312369704246521,0.001,0.40668797492980957,0.361419677734375,8.212854385375977,0.0,0.42516255378723145,0.9485520720481873,0.5946121215820312,0.5566973090171814,0.26598089933395386,0.3983706831932068,0.3642578125,10.210687637329102,0.02500000037252903,0.39895448088645935,0.9736960530281067
13,0.6321334838867188,0.48009979724884033,0.31194019317626953,0.001,0.40572917461395264,0.361419677734375,8.185707092285156,0.0,0.4262971878051758,0.9464600086212158,0.59466552734375,0.5552361011505127,0.2668580710887909,0.3972820043563843,0.3642578125,10.149081230163574,0.009999999776482582,0.39900991320610046,0.9739770889282227
14,0.6371002197265625,0.4814571440219879,0.3111265003681183,0.001,0.40395301580429077,0.361419677734375,8.148125648498535,0.0,0.4292353093624115,0.9382019639015198,0.5947647094726562,0.5539496541023254,0.26763081550598145,0.3962470293045044,0.3642578125,10.112292289733887,0.009999999776482582,0.3991044759750366,0.9743986129760742
